domain,source_category_l1,source_category_l1_cn,source_type,source_type_cn,ecosystem,classification_status,classification_method,classification_confidence,classification_evidence
ailandwedding.cn,brand_corporate,品牌与企业官网,brand_corporate,品牌与企业官网,Ailand Wedding 艾岚目的地婚礼,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“Ailand Wedding 艾岚目的地婚礼”；标题样本“艾岚目的地婚礼 | 关于我们”
baojicdc.cn,government_public,政府与公共机构,public_institution,公共机构,,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“baojicdc.cn”；标题样本“《医疗美容服务管理办法》解读_宝鸡市疾病预防控制中心(宝鸡市卫生监督所) || 【卫监科普】远离非法美丽陷阱！“五看” 正确选择医美机构”
cb.com.cn,news_media,新闻与媒体,news_media,综合新闻媒体,中国经营网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“中国经营网”；标题样本“湖北武汉出台“汉八条”楼市新政 购买新建商业办公用房可申请落户”
ccfa.org.cn,government_public,政府与公共机构,public_institution,公共机构,中国连锁经营协会,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“中国连锁经营协会”；标题样本“2026中国餐饮/新茶饮出海品牌TOP50，等您上榜！-中国连锁经营协会 || 中国连锁经营协会”
dahecube.com,news_media,新闻与媒体,news_media,综合新闻媒体,大河财立方,reviewed,manual_review,high,"人工复核域名、站点名与标题样本：站点名“大河财立方”；标题样本“2026中国连锁百强榜单发布,河南两家头部零售企业位次相邻_大河财立方 || 外卖平台“大战”，消费者真能薅到羊毛?记者亲测”"
eyecbest.com,vertical_professional,垂直专业内容,consumer_lifestyle_content,消费与生活内容,慧行饰家网,reviewed,manual_review,medium,人工复核域名、站点名与标题样本：站点名“慧行饰家网”；标题样本“【装修公司避坑指南】如何选到靠谱的装修公司?这7个关键点必须看!(附合同模板) || 如何选择装修公司并签订完美合同:10大避坑指南与注意事项(附合同模板) || 装修公司选择全攻”
gonyn.com,research_documentation,研究与文档,industry_research,行业研究与数据,共研网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“共研网”；标题样本“2026-2032年中国民宿行业全景调查与投资前景评估报告 || 2026年中国专业体检市场供需分析：早诊率提升至65%以上，人均消费金额442.40元/人次[图] || 2026”
gwpp.com,business_services,商业信息与服务,commercial_recommendation,商业推荐与榜单内容,各物品牌网,reviewed,manual_review,high,"人工复核域名、站点名与标题样本：站点名“各物品牌网”；标题样本“【筋膜枪优惠】哪里买筋膜枪便宜,性价比高的筋膜枪推荐_各物品牌_ || 密室逃脱品牌排行榜 || 福州市旅游景点排行榜”"
hunzha.com,business_services,商业信息与服务,local_service_platform,本地服务与用户内容,婚庆网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“婚庆网”；标题样本“国内婚纱品牌大全排名前十名_新人造型 - 婚庆网 || 拍婚纱照选哪家前十名排名 中国十大名牌婚纱照 || 附近合适办结婚宴会的酒店(十大结婚宴会酒店)”
ihg.com.cn,brand_corporate,品牌与企业官网,brand_corporate,品牌与企业官网,IHG,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“IHG”；标题样本“三亚半山半岛洲际度假酒店”
mbalib.com,research_documentation,研究与文档,knowledge_base,专业知识库,MBA智库,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“MBA智库”；标题样本“企业法人营业执照 || 快消品企业在产品质量监控方面有哪些重要举措? - MBA智库问答 || 红圈所 - MBA智库百科”
philips.com.cn,brand_corporate,品牌与企业官网,brand_corporate,品牌与企业官网,飞利浦官方网站,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“飞利浦官方网站”；标题样本“Elite+ 充电式声波震动牙刷 HX3734/03 | Sonicare -飞利浦 || 飞利浦电动牙刷产品介绍 - 电动牙刷专题 | Philips -飞利浦”
pp918.com,business_services,商业信息与服务,commercial_recommendation,商业推荐与榜单内容,品牌之家,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“品牌之家”；标题样本“好利来品牌资料介绍_好利来蛋糕怎么样 - 品牌之家 || 婚纱照哪家好?婚纱照品牌前十名都有哪些呢?”
qyer.com,business_services,商业信息与服务,travel_service,旅行与酒店信息服务,穷游网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“穷游网”；标题样本“南昌旅游攻略，南昌美食｜日料自助天花板？到底怎么样？--穷游网 || 超级文和友(海信广场店)的点评”
sayweee.com,business_services,商业信息与服务,ecommerce,电商平台,Weee!,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“Weee!”；标题样本“YAMAN 雅萌 家用脸部美容仪器 M22YL1 /MAX二代 多效SPA美容仪 美颜器 多功能射频脸部提亮提拉紧致 1 份 || 文和友 麻辣小龍蝦片 40 克 || 花西子陶瓷”
tsrb.com.cn,news_media,新闻与媒体,regional_news_media,地方新闻媒体,新天水,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“新天水”；标题样本“新天水-CMA认证实测!控油蓬松洗发水测评榜单 去屑止痒洗发水 百元内性价比高 || 新天水-【买前必看】618京东淘宝 近期别急下单!盘点 2026 年大促低价节点，找准时机入手”
vogue.com.cn,vertical_professional,垂直专业内容,consumer_lifestyle_content,消费与生活内容,VOGUE时尚网,reviewed,manual_review,high,"人工复核域名、站点名与标题样本：站点名“VOGUE时尚网”；标题样本““磨皮”级底妆 高遮瑕 超持久,全新LANCÔME兰蔻持妆粉底棒粉底液,7月震撼上市 || 在十个城市绿洲SPA中，焕发活力与生机 || 闪光前行 耐克冬季跑步装备抵御恶劣天气影响”"
xudoodoo.com,business_services,商业信息与服务,commercial_recommendation,商业推荐与榜单内容,xudoodoo,reviewed,manual_review,medium,引用 URL 为 xudoodoo.com/detail 与 /Article 页面，标题为品牌排名、选购指南与量化评估内容
zhongyinlawyer.com,vertical_professional,垂直专业内容,legal_content,法律专业内容,Zhong Yin Law Firm,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“Zhong Yin Law Firm”；标题样本“[About] - 中银律师事务所”
airbnb.cn,business_services,商业信息与服务,travel_service,旅行与酒店信息服务,爱彼迎,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“爱彼迎”；标题样本“在爱彼迎上认证身份 - 爱彼迎帮助中心 || 如何成为爱彼迎Plus房源? - 爱彼迎帮助中心 || 谁能加入爱彼迎社区 - 爱彼迎帮助中心”
anan.gov.cn,government_public,政府与公共机构,government_public,政府机构,安安网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“安安网”；标题样本“家用血糖仪准不准？这3个使用误区要避开 || 春日“花”式护肤，你的皮肤吃得消吗？ || 洗发水你真的选对了吗？科学攻略助你搞懂洗护奥秘”
b2b168.org,business_services,商业信息与服务,business_information_service,商业信息与企业服务,免费黄页网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“免费黄页网”；标题样本“2026年广受信赖的快餐连锁品牌的优势靠谱商家测评排名 - 免费黄页网 || 2026年省心的本地菜馆筛选名录 - 免费黄页网 || 如何评估团建场地套餐?靠谱品牌选择攻略 - 免”
ccb.com,brand_corporate,品牌与企业官网,brand_corporate,品牌与企业官网,中国建设银行,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“中国建设银行”；标题样本“建行私人银行品牌介绍 || 欢迎访问中国建设银行网站”
chooseauto.com.cn,vertical_professional,垂直专业内容,automotive_content,汽车专业内容,选车网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“选车网”；标题样本“2026第19周选车网口碑榜:用户用体验选出的真实答案 || 从用户视角读榜单:2026年第22周新能源口碑榜的真实信号”
cndzys.com,search_page_proxy,搜索与页面代理,content_aggregation_proxy,内容聚合与页面代理,医疗搜索结果聚合,reviewed,manual_review,high,"人工复核域名、站点名与标题样本：站点名“医疗搜索结果聚合”；标题样本“产后恢复中心排名 || 北京东城前三瑜伽馆评选静泓瑜伽专注瑜伽 9 年,凭安全体态矫正与身心疗愈稳居前列 || 飞鹤奶粉怎么样”"
dyson.cn,brand_corporate,品牌与企业官网,brand_corporate,品牌与企业官网,dyson,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“dyson”；标题样本“Dyson V12n Detect Slim Nautik™ Absolute 洗地吸尘器 || 戴森发布全新旗舰无绳吸尘器:全新第五代马达重塑深度清洁”
hainan.gov.cn,government_public,政府与公共机构,government_public,政府机构,乐东黎族自治县人民政府网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“乐东黎族自治县人民政府网”；标题样本“乐东黎族自治县民政局关于乐东黎族自治县中心敬老院等7家敬老院等级评定结果的公示 || 端午小长假拉动周边游 三亚品牌酒店实现“人财两旺””
hanfeiyl.com,vertical_professional,垂直专业内容,health_content,医疗健康内容,涵飞医疗,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“涵飞医疗”；标题样本“2025年康复器械公司排名，康复器械公司排名TOP10! || 医院一般建议买哪种雾化器?拒绝“智商税”! || 康复科设备大全|主流品牌推荐|涵飞医疗器械平台”
icswb.com,news_media,新闻与媒体,regional_news_media,地方新闻媒体,长沙晚报,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“长沙晚报”；标题样本“建行湖南省分行以金融活水助力安居 || 最高授信100万元！建行“建易贷”助安居”
iresearch.cn,research_documentation,研究与文档,industry_research,行业研究与数据,艾瑞网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“艾瑞网”；标题样本“2026春节年货消费趋势:要高性价比，还要“爱你老己”_互联网_艾瑞网 || “什么值得买”发布2026年货消费趋势:生活有热爱，年货更对味_互联网_艾瑞网 || 年货迭代，“忙坏”
